Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,1,240,51,104,.490,20,46,.435,11,14,.786,15,41,56,25,13,3,9,18,133
OKC,0,240,30,85,.353,8,34,.235,17,24,.708,12,34,46,17,4,6,22,21,85
