Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
HOU,240,.640,.630,.552,.188,14.9,69.8,41.1,75.0,9.2,10.2,13.3,100.0,121.7,129.1
MIL,240,.671,.637,.484,.242,30.2,85.1,58.9,58.8,7.3,11.6,13.9,100.0,129.1,121.7
