Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
HOU,0,240,48,96,.500,25,53,.472,12,18,.667,7,30,37,36,10,5,16,21,133
MIL,1,240,51,95,.537,19,46,.413,20,23,.870,13,40,53,30,8,5,17,14,141
