Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,35:01,4,8,.500,0,1,.000,1,2,.500,5,9,14,3,1,1,3,4,9,-11
Caris LeVert,32:49,5,12,.417,0,4,.000,4,6,.667,0,1,1,6,4,0,3,1,14,-8
Malcolm Brogdon,31:20,2,12,.167,1,8,.125,2,2,1.000,2,5,7,2,0,0,1,3,7,-3
Myles Turner,27:55,6,9,.667,3,6,.500,0,0,,0,6,6,0,0,3,2,5,15,-4
Justin Holiday,26:00,2,11,.182,1,8,.125,0,0,,0,1,1,2,2,0,0,1,5,-6
T.J. McConnell,25:06,5,12,.417,0,0,,1,2,.500,2,5,7,5,0,0,1,1,11,-4
Doug McDermott,22:32,5,6,.833,4,5,.800,0,0,,0,3,3,1,0,0,1,2,14,+2
Edmond Sumner,15:00,1,5,.200,1,2,.500,0,0,,0,3,3,1,0,0,1,0,3,0
Aaron Holiday,13:36,1,4,.250,0,2,.000,0,0,,0,3,3,2,0,0,1,1,2,+2
Goga Bitadze,10:41,3,6,.500,1,1,1.000,0,0,,2,1,3,1,0,0,0,5,7,+7
