Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Karl-Anthony Towns,37:08,9,18,.500,2,7,.286,4,6,.667,2,10,12,3,0,1,4,3,24,+1
Anthony Edwards,36:09,9,19,.474,4,10,.400,1,3,.333,1,8,9,4,5,0,2,1,23,+5
Jaden McDaniels,33:00,3,6,.500,0,0,,0,0,,2,3,5,2,1,0,1,4,6,+2
Josh Okogie,31:47,3,6,.500,0,3,.000,2,4,.500,1,1,2,2,2,1,1,3,8,+12
Ricky Rubio,20:14,1,5,.200,0,2,.000,0,0,,0,1,1,2,1,0,0,4,2,-5
D'Angelo Russell,30:49,8,18,.444,3,10,.300,4,5,.800,0,3,3,1,2,0,2,0,23,+9
Juan Hernangómez,19:27,2,6,.333,0,4,.000,0,0,,0,5,5,1,0,0,1,0,4,0
Jarred Vanderbilt,13:26,2,5,.400,0,0,,1,2,.500,4,3,7,0,0,0,0,1,5,-1
Naz Reid,13:10,2,8,.250,0,2,.000,0,0,,1,0,1,0,0,0,1,3,4,+4
Jordan McLaughlin,4:50,1,1,1.000,0,0,,0,0,,0,2,2,0,2,0,1,0,2,-2
