Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Grayson Allen,33:54,.937,.962,.769,.154,0.0,11.6,6.4,3.7,2.8,0.0,6.7,19.5,158,113,11.7
Dillon Brooks,33:39,.643,.600,.267,.200,11.0,8.7,9.7,15.0,2.8,0.0,10.9,24.1,129,114,0.2
Kyle Anderson,33:37,.508,.429,.429,.286,0.0,23.3,13.0,24.5,1.4,3.2,0.0,10.4,141,110,2.8
Ja Morant,31:28,.406,.406,.563,.000,3.9,15.6,10.4,21.1,0.0,0.0,20.0,28.2,84,118,-11.9
Jonas Valančiūnas,25:44,.751,.700,.200,.300,9.6,22.8,17.0,9.8,0.0,4.2,8.1,21.2,147,114,4.8
Desmond Bane,24:36,.766,.750,.500,.100,0.0,15.9,8.9,29.8,0.0,0.0,0.0,18.8,164,118,11.7
Xavier Tillman,21:33,.750,.750,.100,.000,0.0,9.1,5.1,12.6,0.0,0.0,0.0,20.6,150,120,1.8
Tyus Jones,16:32,.424,.389,.556,.111,0.0,5.9,3.3,6.9,5.7,0.0,0.0,25.3,93,108,-4.8
John Konchar,12:14,.500,.500,.500,.000,10.1,8.0,8.9,8.3,11.6,0.0,50.0,14.5,76,94,3.5
Killian Tillie,6:02,1.000,1.000,.000,.000,0.0,32.5,18.1,0.0,0.0,18.1,0.0,7.3,200,102,2.8
Jontay Porter,0:41,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-6.5
