Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Jokić,36:34,12,20,.600,1,1,1.000,10,12,.833,5,10,15,6,3,1,4,5,35,+13
Will Barton,35:53,7,14,.500,2,7,.286,4,6,.667,0,7,7,3,2,0,2,2,20,+13
Gary Harris,32:45,4,8,.500,0,1,.000,2,2,1.000,1,2,3,3,1,0,1,2,10,+6
Jamal Murray,31:48,3,7,.429,1,4,.250,6,6,1.000,0,1,1,3,0,0,2,4,13,+7
Paul Millsap,15:30,5,9,.556,0,2,.000,0,0,,2,1,3,1,0,0,2,4,10,-2
Facundo Campazzo,25:52,3,7,.429,0,3,.000,5,7,.714,0,1,1,2,0,0,0,4,11,+3
Monte Morris,24:58,1,3,.333,1,3,.333,1,4,.250,1,0,1,2,3,0,0,0,4,+4
JaMychal Green,20:20,5,8,.625,3,3,1.000,4,6,.667,1,5,6,1,0,0,1,3,17,-3
PJ Dozier,16:14,1,3,.333,0,1,.000,1,2,.500,0,5,5,1,0,1,2,3,3,-2
R.J. Hampton,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
