Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,240,.622,.570,.316,.570,23.8,76.2,50.0,53.7,8.8,3.5,12.4,100.0,120.2,113.4
MIN,240,.564,.522,.374,.297,23.8,76.2,50.0,57.1,7.8,7.4,12.0,100.0,113.4,120.2
