Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,0,240,45,97,.464,13,38,.342,6,9,.667,12,35,47,24,9,5,14,16,109
OKC,1,240,45,95,.474,15,36,.417,9,16,.563,12,37,49,32,8,1,13,14,114
