Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,240,.580,.556,.375,.175,19.4,84.1,55.0,39.0,4.3,15.5,17.3,100.0,106.6,104.4
CLE,240,.521,.494,.310,.274,15.9,80.6,45.0,54.1,11.7,4.0,6.9,100.0,104.4,106.6
