Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,36:08,3,10,.300,0,3,.000,0,0,,1,4,5,5,0,2,2,2,6,+5
Seth Curry,35:23,8,10,.800,6,6,1.000,0,0,,0,5,5,1,2,0,2,3,22,+15
Ben Simmons,34:46,2,6,.333,0,0,,1,5,.200,1,5,6,5,2,0,1,3,5,+1
Joel Embiid,34:37,13,23,.565,1,3,.333,7,7,1.000,3,9,12,1,0,0,4,4,34,-3
Danny Green,34:04,4,13,.308,3,12,.250,0,0,,0,5,5,3,1,1,1,2,11,+5
Matisse Thybulle,20:59,2,5,.400,1,3,.333,0,1,.000,0,0,0,0,1,2,0,2,5,-5
George Hill,19:13,1,3,.333,0,0,,3,4,.750,1,1,2,1,0,0,0,0,5,-3
Dwight Howard,18:23,5,11,.455,0,0,,4,4,1.000,6,5,11,1,0,3,1,3,14,+5
Shake Milton,17:57,3,6,.500,0,0,,2,2,1.000,0,1,1,2,0,0,1,0,8,+1
Furkan Korkmaz,13:30,1,7,.143,0,3,.000,1,2,.500,1,1,2,4,1,1,0,0,3,-11
