Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,35:25,5,20,.250,1,5,.200,3,4,.750,2,1,3,8,1,0,3,1,14,+8
Grayson Allen,32:16,2,9,.222,0,3,.000,2,3,.667,1,7,8,2,3,1,0,0,6,+10
Kyle Anderson,29:45,5,9,.556,2,4,.500,1,1,1.000,0,8,8,4,0,0,0,2,13,+20
Jonas Valančiūnas,27:15,5,10,.500,1,2,.500,8,9,.889,3,12,15,1,0,2,1,4,19,+17
Dillon Brooks,26:12,4,16,.250,3,8,.375,8,8,1.000,2,2,4,3,0,1,2,4,19,+22
Desmond Bane,23:51,6,10,.600,2,3,.667,1,2,.500,1,1,2,2,2,0,1,3,15,-10
Brandon Clarke,22:12,7,9,.778,0,0,,2,2,1.000,2,4,6,1,0,0,1,3,16,-4
Justise Winslow,20:03,2,9,.222,0,5,.000,0,0,,2,6,8,0,0,0,1,1,4,-17
Tyus Jones,12:35,0,1,.000,0,0,,2,2,1.000,0,2,2,3,2,0,1,0,2,0
De'Anthony Melton,10:26,1,2,.500,1,2,.500,0,0,,0,4,4,1,0,1,2,4,3,-6
