Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Victor Oladipo,36:13,.492,.444,.500,.167,0.0,9.2,4.6,17.8,0.0,0.0,17.2,28.6,87,124,-7.3
Danuel House,34:25,.500,.500,.400,.000,0.0,13.0,6.4,8.3,1.4,0.0,0.0,12.9,106,119,-3.7
Jae'Sean Tate,32:14,.676,.625,.250,.250,3.4,6.9,5.1,14.2,6.1,2.7,0.0,12.2,147,108,8.6
John Wall,28:33,.538,.500,.313,.500,0.0,11.7,5.8,43.2,0.0,0.0,23.5,39.7,91,123,-4.9
Christian Wood,27:36,.623,.607,.357,.071,4.0,40.4,22.0,13.9,1.8,6.2,12.2,26.5,110,104,7.3
Sterling Brown,23:04,.500,.500,.667,.000,4.7,9.7,7.2,0.0,0.0,0.0,0.0,5.8,113,124,-8.6
Kenyon Martin,20:39,.667,.667,.167,.000,10.6,16.2,13.4,0.0,0.0,4.2,0.0,12.9,140,119,-0.1
D.J. Augustin,20:24,.509,.417,.333,.333,10.7,5.5,8.1,20.6,2.4,0.0,0.0,15.0,129,119,3.4
Kevin Porter,9:42,.200,.200,.200,.000,0.0,0.0,0.0,0.0,0.0,0.0,16.7,27.5,34,127,-29.0
D.J. Wilson,6:51,.000,.000,.500,.000,0.0,48.9,24.2,0.0,0.0,0.0,0.0,13.0,0,110,-18.2
Anthony Lamb,0:19,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127,-7.4
