Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Isaac Okoro,31:28,.592,.600,.400,.800,8.5,7.1,7.7,3.8,1.6,0.0,0.0,9.1,142,119,-2.3
Larry Nance,31:03,.656,.636,.182,.091,8.6,28.8,19.6,4.5,1.6,3.5,0.0,15.6,149,113,3.5
Collin Sexton,29:34,.544,.447,.263,.474,4.5,3.8,4.1,45.6,0.0,0.0,4.2,34.4,135,123,2.9
Cedi Osman,28:40,.313,.313,.625,.000,0.0,7.8,4.2,8.0,1.7,0.0,11.1,13.3,78,118,-8.6
Andre Drummond,27:28,.644,.615,.000,.308,24.3,44.7,35.4,22.5,3.6,4.0,21.3,29.0,121,105,7.0
Taurean Prince,22:22,.916,.800,.600,1.200,6.0,10.0,8.1,5.6,2.2,4.9,11.6,16.4,175,113,11.0
Darius Garland,22:08,.396,.346,.308,.154,0.0,0.0,0.0,17.9,0.0,0.0,12.6,30.5,90,123,-14.1
Jarrett Allen,19:18,.816,.778,.000,.667,13.8,23.1,18.9,0.0,0.0,0.0,14.7,30.0,142,120,4.9
Dylan Windler,16:18,1.500,1.500,1.000,.000,0.0,41.1,22.4,7.5,3.0,0.0,0.0,5.2,284,110,12.1
Damyean Dotson,9:37,.750,.750,1.000,.000,0.0,11.6,6.3,25.0,0.0,0.0,0.0,8.8,181,122,5.9
Dean Wade,1:14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.4,0,123,-59.6
Lamar Stevens,0:50,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-6.3
