Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Marcus Smart,32:48,3,7,.429,2,5,.400,3,3,1.000,0,3,3,8,0,1,2,2,11,+18
Jaylen Brown,32:34,12,24,.500,10,19,.526,0,0,,0,4,4,3,1,0,0,4,34,+23
Kemba Walker,31:54,5,11,.455,2,7,.286,2,2,1.000,0,5,5,4,2,0,1,0,14,+18
Daniel Theis,31:51,6,11,.545,1,4,.250,0,0,,2,9,11,3,1,1,2,3,13,+27
Jayson Tatum,28:41,7,13,.538,5,8,.625,4,4,1.000,1,3,4,4,0,0,2,0,23,+7
Semi Ojeleye,20:17,1,7,.143,1,5,.200,0,0,,1,2,3,1,0,0,0,0,3,+7
Grant Williams,19:31,0,3,.000,0,1,.000,0,0,,0,4,4,2,1,0,1,3,0,-3
Aaron Nesmith,15:22,1,4,.250,1,3,.333,0,0,,2,2,4,0,1,0,0,4,3,+5
Robert Williams,14:13,2,3,.667,0,0,,0,0,,1,6,7,2,0,1,0,3,4,-13
Payton Pritchard,10:52,2,4,.500,1,3,.333,0,0,,0,0,0,0,0,0,1,2,5,-11
Tacko Fall,1:56,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+2
