Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
BOS,240,.609,.585,.625,.102,16.7,80.9,50.6,67.5,6.5,6.0,8.9,100.0,122.1,104.7
ORL,240,.494,.446,.405,.357,19.1,83.3,49.4,62.5,6.5,12.1,5.8,100.0,104.7,122.1
