Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
PHO,240,.572,.566,.337,.169,12.5,89.4,54.0,66.7,5.1,11.7,14.4,100.0,103.1,105.1
SAS,240,.523,.484,.341,.209,10.6,87.5,46.0,57.5,10.1,1.8,6.6,100.0,105.1,103.1
