Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,29:54,11,18,.611,3,5,.600,4,6,.667,2,3,5,4,0,1,4,1,29,-12
Saddiq Bey,23:46,9,15,.600,6,12,.500,1,1,1.000,0,0,0,1,0,0,0,2,25,-7
Josh Jackson,22:56,3,6,.500,1,2,.500,0,0,,0,2,2,0,1,0,2,1,7,-10
Mason Plumlee,20:19,2,3,.667,0,0,,0,0,,0,2,2,3,0,0,0,1,4,-12
Saben Lee,15:19,0,1,.000,0,1,.000,0,0,,0,2,2,7,0,0,1,2,0,-9
Isaiah Stewart,27:41,4,5,.800,0,0,,1,2,.500,3,5,8,2,0,0,0,2,9,-3
Cory Joseph,18:59,3,7,.429,1,2,.500,2,2,1.000,1,2,3,6,0,1,1,0,9,+3
Hamidou Diallo,17:09,3,4,.750,1,1,1.000,1,1,1.000,0,1,1,0,1,0,2,2,8,-17
Frank Jackson,16:05,4,8,.500,2,6,.333,1,1,1.000,0,1,1,0,0,0,1,0,11,+13
Dennis Smith,13:42,1,3,.333,1,1,1.000,3,4,.750,0,1,1,2,0,0,1,0,6,-9
Wayne Ellington,13:23,0,3,.000,0,3,.000,2,2,1.000,0,1,1,1,0,0,0,1,2,-10
Tyler Cook,12:00,3,3,1.000,0,0,,1,1,1.000,0,1,1,1,2,0,0,0,7,+8
Sekou Doumbouya,8:47,1,5,.200,0,2,.000,0,0,,1,2,3,0,0,0,1,0,2,-10
