Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Fred VanVleet,37:31,4,14,.286,1,6,.167,4,5,.800,1,4,5,7,2,0,2,1,13,+21
OG Anunoby,34:59,8,12,.667,5,6,.833,0,0,,0,4,4,1,2,0,2,3,21,+22
Pascal Siakam,33:20,6,12,.500,1,3,.333,2,4,.500,5,9,14,5,1,0,4,1,15,+18
Norman Powell,31:41,10,18,.556,3,10,.300,0,0,,0,3,3,0,2,0,1,1,23,+19
Aron Baynes,23:09,1,5,.200,1,3,.333,0,0,,5,1,6,1,2,2,2,4,3,+5
Chris Boucher,19:30,2,5,.400,1,1,1.000,0,0,,0,5,5,0,0,1,2,1,5,+9
Terence Davis,16:39,5,10,.500,2,5,.400,0,0,,0,1,1,1,0,0,5,1,12,0
Malachi Flynn,14:08,1,5,.200,1,4,.250,0,0,,0,1,1,3,0,0,1,2,3,0
Stanley Johnson,13:45,1,1,1.000,1,1,1.000,0,0,,0,2,2,3,1,0,0,0,3,+7
Yuta Watanabe,5:38,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-3
Matt Thomas,2:48,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,0
Paul Watson,2:23,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,0
DeAndre' Bembry,2:23,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0,0
Jalen Harris,2:05,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1,0,+2
