Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jerome Robinson,35:19,.518,.500,.667,.067,0.0,15.8,7.2,17.6,0.0,2.1,0.0,18.7,117,122,-0.2
Isaac Bonga,32:33,.350,.350,.400,.000,11.6,10.3,11.0,4.3,1.5,2.3,0.0,13.1,97,119,-7.3
Bradley Beal,32:28,.511,.500,.345,.103,2.9,20.6,11.0,29.9,0.0,0.0,11.7,45.2,96,124,-0.9
Russell Westbrook,25:17,.353,.318,.273,.364,11.2,22.1,16.2,34.2,0.0,0.0,23.9,28.4,81,124,-9.8
Robin Lopez,24:25,.680,.600,.000,.400,11.6,18.3,14.6,29.7,0.0,3.0,25.4,13.8,131,121,3.1
Garrison Mathews,34:35,.643,.643,1.000,.000,2.7,9.7,5.9,0.0,4.1,0.0,12.5,9.9,111,116,-3.6
Cassius Winston,21:44,.571,.571,.714,.000,0.0,20.5,9.4,13.6,0.0,3.4,12.5,15.8,107,120,-3.1
Alex Len,20:40,.709,.750,.333,.667,0.0,27.0,12.4,7.8,2.3,0.0,20.5,20.2,108,118,-2.1
Anthony Gill,10:04,.000,.000,1.000,.000,0.0,22.2,10.1,0.0,0.0,0.0,0.0,4.3,0,124,-12.9
Jordan Bell,2:55,1.000,1.000,.000,.000,0.0,38.3,17.5,0.0,0.0,25.3,0.0,14.7,200,93,29.0
