Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,0,240,39,92,.424,14,42,.333,9,14,.643,12,38,50,23,5,5,14,14,101
SAS,1,240,48,96,.500,15,31,.484,10,11,.909,5,39,44,27,11,5,8,14,121
