Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerome Robinson,35:19,6,15,.400,3,10,.300,1,1,1.000,0,5,5,4,0,1,0,0,16,-7
Isaac Bonga,32:33,3,10,.300,1,4,.250,0,0,,4,3,7,1,1,1,0,3,7,-13
Bradley Beal,32:28,13,29,.448,3,10,.300,2,3,.667,1,6,7,4,0,0,4,2,31,-2
Russell Westbrook,25:17,3,11,.273,1,3,.333,2,4,.500,3,5,8,6,0,0,4,1,9,-20
Robin Lopez,24:25,3,5,.600,0,0,,2,2,1.000,3,4,7,5,0,1,2,1,8,-6
Garrison Mathews,34:35,3,7,.429,3,7,.429,0,0,,1,3,4,0,3,0,1,4,9,-10
Cassius Winston,21:44,3,7,.429,2,5,.400,0,0,,0,4,4,2,0,1,1,2,8,-16
Alex Len,20:40,4,6,.667,1,2,.500,2,4,.500,0,5,5,1,1,0,2,1,11,-13
Anthony Gill,10:04,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0,-12
Jordan Bell,2:55,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,0,2,-1
