Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Fred VanVleet,44:32,.411,.360,.480,.160,4.4,11.1,7.4,15.4,2.2,0.0,3.6,25.6,105,122,-3.2
Pascal Siakam,42:13,.670,.643,.214,.393,4.6,26.3,14.2,34.3,1.2,0.0,10.9,35.9,133,121,11.6
Gary Trent,36:06,.704,.656,.625,.250,2.7,6.8,4.5,4.2,1.4,0.0,5.3,21.4,145,125,4.3
Khem Birch,36:01,.715,.682,.182,.182,10.9,17.1,13.7,4.0,1.4,9.2,7.8,14.7,147,116,4.4
Stanley Johnson,29:23,.000,.000,1.000,.000,0.0,8.4,3.7,19.2,1.7,0.0,33.3,4.2,79,124,-6.7
DeAndre' Bembry,23:49,.644,.667,.500,.667,16.5,5.2,11.5,5.5,4.1,0.0,20.5,16.9,121,119,-0.2
Freddie Gillespie,16:54,.307,.250,.000,.500,23.2,21.9,22.6,0.0,2.9,4.9,17.0,14.3,91,114,-7.9
Malachi Flynn,15:53,.286,.286,.000,.000,0.0,15.5,6.9,24.8,0.0,0.0,12.5,20.7,77,126,-11.5
Rodney Hood,11:39,.333,.333,.667,.000,8.4,42.3,23.5,0.0,0.0,0.0,0.0,10.6,95,119,-8.0
Jalen Harris,8:28,.333,.333,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,78,130,-15.0
