Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
De'Aaron Fox,38:30,9,18,.500,3,7,.429,8,10,.800,1,3,4,11,1,0,6,3,29,-14
Harrison Barnes,35:45,7,12,.583,3,6,.500,5,7,.714,0,7,7,5,2,0,2,2,22,-9
Buddy Hield,30:14,3,9,.333,2,7,.286,1,1,1.000,1,3,4,1,1,0,2,3,9,-22
Richaun Holmes,28:01,4,6,.667,0,0,,1,2,.500,1,5,6,1,1,0,0,2,9,-8
Marvin Bagley,22:39,7,12,.583,1,2,.500,4,6,.667,3,2,5,0,1,0,2,4,19,-20
Tyrese Haliburton,32:29,6,13,.462,2,8,.250,3,3,1.000,0,4,4,4,4,0,2,0,17,-5
Cory Joseph,22:54,3,6,.500,0,2,.000,0,0,,0,0,0,2,1,0,0,5,6,-14
DaQuan Jeffries,18:42,2,4,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,4,-9
Norvel Pelle,3:46,0,1,.000,0,0,,3,4,.750,1,0,1,1,0,0,0,1,3,+2
Kyle Guy,3:46,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,1,0,3,+2
Justin James,3:14,0,2,.000,0,1,.000,0,0,,1,0,1,0,1,0,1,1,0,+2
