Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jaylen Brown,40:22,11,24,.458,3,11,.273,2,3,.667,1,8,9,5,1,1,3,4,27,-6
Marcus Smart,39:20,5,14,.357,3,9,.333,3,4,.750,0,5,5,5,1,0,2,3,16,+6
Jeff Teague,39:18,10,12,.833,2,2,1.000,4,7,.571,0,0,0,6,0,0,3,3,26,+1
Semi Ojeleye,33:49,2,5,.400,2,3,.667,0,0,,0,8,8,0,0,0,0,1,6,-4
Daniel Theis,25:10,5,12,.417,2,2,1.000,1,2,.500,1,5,6,4,0,0,1,2,13,-7
Robert Williams,27:43,7,9,.778,0,0,,3,6,.500,2,4,6,4,1,4,0,1,17,+1
Grant Williams,19:55,4,6,.667,2,3,.667,0,0,,0,2,2,3,0,0,1,1,10,-1
Aaron Nesmith,17:22,1,2,.500,1,1,1.000,2,2,1.000,0,5,5,0,0,0,1,0,5,-3
Payton Pritchard,16:44,2,6,.333,2,4,.500,0,0,,1,1,2,3,0,1,0,1,6,-12
Javonte Green,5:07,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,2,0,-5
Tremont Waters,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
