Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Donovan Mitchell,33:12,8,17,.471,3,8,.375,4,4,1.000,2,2,4,8,1,0,6,3,23,-2
Rudy Gobert,29:49,3,4,.750,0,0,,4,4,1.000,3,9,12,1,0,6,4,3,10,+24
Mike Conley,29:20,4,11,.364,4,9,.444,3,4,.750,0,2,2,5,3,0,2,0,15,+22
Royce O'Neale,28:34,3,7,.429,2,6,.333,0,0,,1,7,8,5,0,1,4,4,8,-1
Bojan Bogdanović,26:08,4,8,.500,0,4,.000,2,4,.500,1,3,4,2,1,0,3,1,10,-8
Joe Ingles,30:18,7,11,.636,7,10,.700,0,0,,0,5,5,6,0,0,0,1,21,+32
Jordan Clarkson,24:38,7,15,.467,5,10,.500,1,1,1.000,0,2,2,4,2,0,2,2,20,+15
Derrick Favors,16:53,2,4,.500,0,0,,0,0,,0,4,4,1,0,0,1,3,4,-3
Georges Niang,15:55,7,7,1.000,7,7,1.000,0,0,,1,2,3,1,0,0,0,2,21,+27
Shaquille Harrison,1:18,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+1
Miye Oni,1:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
Trent Forrest,1:18,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1
Juwan Morgan,1:18,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
