Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kelly Olynyk,32:13,.512,.375,.250,.500,0.0,25.9,12.8,0.0,1.5,0.0,29.1,19.4,71,114,-13.0
Christian Wood,31:50,.563,.563,.375,.000,3.2,19.7,11.3,0.0,4.7,6.7,5.9,24.3,100,104,3.1
Kevin Porter,30:51,.587,.536,.500,.214,0.0,6.8,3.3,19.7,0.0,0.0,6.1,24.1,112,124,-0.9
John Wall,30:05,.421,.321,.357,.429,0.0,13.9,6.9,36.0,1.6,0.0,19.4,31.2,80,118,-7.5
Jae'Sean Tate,28:44,.635,.571,.143,.286,7.1,10.9,9.0,19.0,0.0,0.0,11.3,14.1,127,123,-2.2
Armoni Brooks,25:50,.333,.333,.917,.000,0.0,16.2,8.0,0.0,1.9,0.0,0.0,21.1,65,117,-9.4
Avery Bradley,21:58,.000,.000,.667,.000,0.0,9.5,4.7,33.1,2.3,0.0,25.0,8.3,53,118,-6.4
Kenyon Martin,18:49,.500,.500,.167,.000,0.0,22.2,11.0,0.0,2.6,5.7,0.0,14.5,95,109,-2.9
D.J. Wilson,11:00,.515,.333,.333,.667,9.3,19.0,14.1,15.2,0.0,0.0,20.5,20.2,99,121,-5.1
Anthony Lamb,4:20,.000,.000,1.000,.000,23.6,0.0,11.9,33.6,0.0,0.0,0.0,10.5,86,126,-4.4
DaQuan Jeffries,4:20,1.500,1.500,1.000,.000,23.6,0.0,11.9,50.5,0.0,0.0,0.0,10.5,268,126,27.9
