Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kelly Olynyk,32:13,3,8,.375,0,2,.000,4,4,1.000,0,8,8,0,1,0,4,2,10,-19
Christian Wood,31:50,8,16,.500,2,6,.333,0,0,,1,6,7,0,3,2,1,2,18,-15
Kevin Porter,30:51,6,14,.429,3,7,.429,3,3,1.000,0,2,2,3,0,0,1,1,18,-16
John Wall,30:05,4,14,.286,1,5,.200,5,6,.833,0,4,4,6,1,0,4,0,14,-22
Jae'Sean Tate,28:44,4,7,.571,0,1,.000,2,2,1.000,2,3,5,3,0,0,1,1,10,-11
Armoni Brooks,25:50,3,12,.250,2,11,.182,0,0,,0,4,4,0,1,0,0,0,8,-3
Avery Bradley,21:58,0,3,.000,0,2,.000,0,0,,0,2,2,5,1,0,1,0,0,-9
Kenyon Martin,18:49,3,6,.500,0,1,.000,0,0,,0,4,4,0,1,1,0,1,6,-1
D.J. Wilson,11:00,1,3,.333,0,1,.000,2,2,1.000,1,2,3,1,0,0,1,0,4,-16
DaQuan Jeffries,4:20,1,1,1.000,1,1,1.000,0,0,,1,0,1,1,0,0,0,0,3,+1
Anthony Lamb,4:20,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,0,0,0,+1
