Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Victor Oladipo,31:25,9,23,.391,3,10,.300,5,8,.625,1,5,6,4,0,0,2,3,26,-22
Kevin Porter,30:01,3,12,.250,2,7,.286,3,4,.750,1,1,2,7,0,0,3,4,11,-19
Sterling Brown,28:57,2,7,.286,1,6,.167,2,2,1.000,0,1,1,1,1,0,0,0,7,-13
Jae'Sean Tate,25:10,3,5,.600,0,1,.000,3,4,.750,2,4,6,0,4,1,0,1,9,-7
Justin Patton,23:47,3,10,.300,1,5,.200,0,0,,2,4,6,2,0,3,1,4,7,-11
Kenyon Martin,30:58,6,10,.600,2,3,.667,7,8,.875,2,2,4,3,2,1,2,2,21,-9
Anthony Lamb,19:59,0,5,.000,0,3,.000,0,0,,1,3,4,0,0,0,1,1,0,-20
Ben McLemore,19:03,3,10,.300,3,10,.300,0,0,,0,0,0,1,1,0,1,2,9,-14
David Nwaba,18:40,1,2,.500,0,0,,1,2,.500,1,6,7,2,0,0,0,2,3,-25
Mason Jones,12:00,5,7,.714,4,5,.800,0,3,.000,0,1,1,3,0,0,1,0,14,+5
