Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devin Booker,33:10,10,16,.625,0,1,.000,12,14,.857,1,7,8,5,0,0,2,4,32,-13
Chris Paul,31:59,5,12,.417,1,5,.200,4,4,1.000,3,3,6,13,0,0,1,1,15,-9
Torrey Craig,25:52,1,6,.167,0,3,.000,0,0,,1,3,4,1,0,3,1,2,2,-14
Josh Okogie,20:30,1,2,.500,0,1,.000,2,2,1.000,1,3,4,2,0,2,1,3,4,-6
Bismack Biyombo,16:49,3,4,.750,0,0,,0,3,.000,2,1,3,2,0,2,2,2,6,-6
T.J. Warren,28:46,7,13,.538,1,4,.250,0,1,.000,1,2,3,1,2,0,1,5,15,+7
Terrence Ross,26:47,11,16,.688,6,10,.600,2,2,1.000,0,5,5,1,0,0,0,3,30,+8
Jock Landale,24:38,8,11,.727,0,0,,1,1,1.000,3,3,6,3,0,0,0,3,17,-3
Landry Shamet,15:57,2,4,.500,1,2,.500,0,0,,0,1,1,0,0,0,1,1,5,-5
Cameron Payne,15:32,0,5,.000,0,3,.000,1,2,.500,0,3,3,5,0,0,3,1,1,+1
