Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,30:44,12,16,.750,1,3,.333,3,4,.750,2,5,7,8,0,0,6,1,28,-13
Dillon Brooks,29:02,7,14,.500,4,6,.667,0,0,,0,4,4,2,1,0,5,4,18,-11
Jonas Valančiūnas,28:13,5,11,.455,0,1,.000,0,0,,2,3,5,1,0,0,0,2,10,-4
Grayson Allen,25:55,3,7,.429,2,5,.400,0,0,,0,1,1,3,0,0,1,0,8,-12
Kyle Anderson,25:47,6,13,.462,2,5,.400,5,6,.833,1,5,6,3,1,0,0,2,19,-1
John Konchar,23:21,0,4,.000,0,3,.000,2,2,1.000,0,2,2,0,3,0,1,1,2,-24
Xavier Tillman,19:47,2,4,.500,1,1,1.000,0,0,,1,2,3,1,2,0,5,2,5,-27
Sean McDermott,18:33,3,4,.750,2,3,.667,0,0,,0,0,0,0,0,0,0,0,8,-21
Tyus Jones,17:16,0,5,.000,0,2,.000,2,2,1.000,1,1,2,3,2,0,0,0,2,-18
Brandon Clarke,15:52,3,6,.500,0,0,,2,2,1.000,2,0,2,2,1,0,1,5,8,-16
Gorgui Dieng,5:30,1,4,.250,1,2,.500,2,2,1.000,0,0,0,0,0,0,0,1,5,-8
