Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Devin Booker,36:51,9,20,.450,1,6,.167,1,2,.500,2,2,4,7,0,1,6,1,20,-4
Chris Paul,34:20,2,10,.200,1,4,.250,3,4,.750,0,4,4,10,4,0,2,5,8,+6
Mikal Bridges,31:56,6,12,.500,2,5,.400,0,0,,0,0,0,2,1,0,2,0,14,-9
Deandre Ayton,29:03,7,10,.700,0,0,,0,2,.000,4,8,12,1,1,2,2,2,14,-10
Frank Kaminsky,12:50,0,1,.000,0,0,,2,2,1.000,0,6,6,2,0,0,0,1,2,-8
Dario Šarić,26:12,6,9,.667,3,4,.750,2,2,1.000,0,5,5,1,0,0,3,4,17,+4
Abdel Nader,20:38,4,8,.500,1,3,.333,5,5,1.000,1,0,1,1,2,0,0,1,14,-1
Jae Crowder,17:54,1,8,.125,0,3,.000,0,0,,1,2,3,3,1,0,0,0,2,-14
Cameron Payne,15:39,4,6,.667,1,1,1.000,0,0,,0,2,2,1,0,1,1,2,9,-14
E'Twaun Moore,9:10,3,5,.600,2,3,.667,0,0,,2,1,3,0,0,0,0,1,8,-10
Jevon Carter,5:27,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,+5
