Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,0,240,39,97,.402,12,34,.353,19,23,.826,14,44,58,22,8,3,14,19,109
HOU,1,240,36,89,.404,13,42,.310,19,22,.864,9,38,47,24,7,5,14,19,104
