Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,37:26,8,17,.471,0,0,,0,2,.000,2,6,8,4,1,1,7,3,16,-3
Tobias Harris,35:51,5,18,.278,1,3,.333,9,11,.818,0,4,4,4,2,0,4,1,20,0
Danny Green,32:57,4,8,.500,3,5,.600,0,0,,1,2,3,1,5,3,2,0,11,-2
Furkan Korkmaz,28:13,4,9,.444,3,8,.375,1,2,.500,0,0,0,1,2,0,0,2,12,-2
Tony Bradley,19:28,0,1,.000,0,0,,0,2,.000,2,4,6,2,0,0,1,2,0,+1
Dwight Howard,32:22,2,4,.500,0,0,,0,0,,1,12,13,2,0,2,2,3,4,-2
Shake Milton,29:19,9,15,.600,1,3,.333,2,3,.667,0,3,3,3,1,1,2,2,21,+5
Matisse Thybulle,18:24,2,5,.400,2,5,.400,0,0,,1,0,1,1,0,2,0,0,6,+3
Mike Scott,16:02,1,1,1.000,1,1,1.000,2,3,.667,1,2,3,0,1,0,0,3,5,+1
Tyrese Maxey,14:58,3,4,.750,0,0,,0,0,,0,3,3,1,0,0,1,2,6,+4
