Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Khris Middleton,36:23,9,16,.563,0,5,.000,11,11,1.000,1,7,8,12,3,0,3,1,29,+17
Giannis Antetokounmpo,34:18,11,23,.478,2,5,.400,6,8,.750,2,7,9,0,0,3,2,1,30,+7
Donte DiVincenzo,30:35,5,12,.417,3,6,.500,0,0,,1,6,7,2,3,2,1,3,13,+11
Brook Lopez,27:37,5,10,.500,2,4,.500,1,1,1.000,4,3,7,1,0,0,1,5,13,+2
Bryn Forbes,25:35,6,9,.667,3,6,.500,0,0,,1,4,5,1,0,0,1,3,15,+7
Torrey Craig,23:05,3,3,1.000,3,3,1.000,0,0,,0,5,5,2,1,0,0,1,9,+5
Pat Connaughton,21:01,1,3,.333,1,3,.333,1,2,.500,0,2,2,1,0,1,0,2,4,-1
D.J. Augustin,20:35,2,6,.333,1,5,.200,0,0,,1,0,1,5,0,0,2,2,5,+1
Bobby Portis,20:15,3,7,.429,1,3,.333,0,0,,1,5,6,0,0,1,0,1,7,+16
Jaylen Adams,0:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
