Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Khris Middleton,36:23,.696,.563,.313,.688,3.2,19.6,12.0,47.8,4.1,0.0,12.6,28.9,147,110,14.9
Giannis Antetokounmpo,34:18,.566,.522,.217,.348,6.8,20.8,14.3,0.0,0.0,7.2,7.0,36.7,113,113,0.1
Donte DiVincenzo,30:35,.542,.542,.500,.000,3.8,20.0,12.5,8.4,4.8,5.4,7.7,18.8,114,104,5.5
Brook Lopez,27:37,.623,.600,.400,.100,17.0,11.1,13.8,4.8,0.0,0.0,8.7,18.3,135,122,-3.2
Bryn Forbes,25:35,.833,.833,.667,.000,4.6,16.0,10.7,5.6,0.0,0.0,10.0,17.3,149,120,3.1
Torrey Craig,23:05,1.500,1.500,1.000,.000,0.0,22.1,11.8,10.7,2.1,0.0,0.0,5.7,284,114,13.8
Pat Connaughton,21:01,.515,.500,1.000,.667,0.0,9.7,5.2,5.3,0.0,3.9,0.0,8.2,122,118,-2.8
D.J. Augustin,20:35,.417,.417,.833,.000,5.7,0.0,2.7,28.9,0.0,0.0,25.0,17.2,101,124,-7.7
Bobby Portis,20:15,.500,.500,.429,.000,5.8,25.2,16.2,0.0,0.0,4.1,0.0,15.3,114,115,-3.6
Jaylen Adams,0:32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-5.6
