Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
UTA,1,240,45,98,.459,12,33,.364,15,18,.833,14,37,51,25,5,4,7,15,117
MEM,0,240,44,97,.454,12,30,.400,14,18,.778,12,36,48,27,3,2,6,14,114
