Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dennis Schröder,37:50,9,13,.692,2,3,.667,5,6,.833,2,0,2,13,0,0,4,6,25,+2
Kentavious Caldwell-Pope,34:24,9,17,.529,6,12,.500,5,5,1.000,0,1,1,0,1,0,0,2,29,-5
Kyle Kuzma,31:11,4,10,.400,0,2,.000,0,0,,2,4,6,4,1,0,2,5,8,+12
Andre Drummond,30:40,5,10,.500,0,0,,4,4,1.000,6,13,19,3,1,3,3,4,14,+14
Anthony Davis,16:40,2,10,.200,0,1,.000,0,2,.000,0,4,4,1,1,1,1,0,4,-11
Alex Caruso,27:59,2,6,.333,1,3,.333,0,0,,0,4,4,2,2,1,0,1,5,+4
Markieff Morris,21:44,2,8,.250,0,5,.000,0,0,,0,1,1,2,0,0,2,0,4,+5
Montrezl Harrell,17:20,7,8,.875,0,0,,0,0,,2,4,6,0,1,0,1,5,14,-19
Talen Horton-Tucker,12:18,2,5,.400,0,1,.000,0,0,,0,1,1,1,0,0,2,2,4,-17
Ben McLemore,9:54,1,3,.333,1,3,.333,0,0,,0,1,1,0,0,0,1,3,3,-10
