Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Saddiq Bey,31:58,.421,.364,.727,.182,0.0,15.4,7.4,0.0,0.0,0.0,0.0,17.7,87,123,-9.4
Jerami Grant,30:56,.485,.421,.474,.316,0.0,31.8,15.3,0.0,1.7,0.0,15.6,39.5,80,117,-6.4
Dennis Smith,26:54,.318,.318,.364,.000,8.5,22.9,15.4,31.5,5.8,3.0,0.0,19.5,90,106,3.9
Mason Plumlee,20:10,.765,.800,.000,.400,5.7,24.4,14.7,12.9,0.0,0.0,14.5,16.3,130,121,-0.4
Sviatoslav Mykhailiuk,19:44,.000,.000,1.000,.000,5.8,6.2,6.0,26.1,2.6,0.0,50.0,14.5,35,118,-12.1
Isaiah Stewart,27:50,.667,.667,.000,.000,8.2,35.4,21.3,0.0,1.9,5.7,40.0,8.6,89,110,-3.1
Josh Jackson,26:08,.532,.167,.167,2.000,4.4,4.7,4.5,14.0,2.0,0.0,30.7,29.7,85,120,-9.4
Saben Lee,21:06,.666,.600,.000,.800,0.0,0.0,0.0,43.0,0.0,0.0,0.0,15.3,151,125,1.0
Wayne Ellington,20:13,1.025,1.000,1.000,.500,0.0,6.1,2.9,0.0,2.6,4.0,0.0,17.3,192,114,19.2
Sekou Doumbouya,11:47,.387,.333,.333,.667,0.0,10.4,5.0,34.1,0.0,0.0,0.0,15.7,100,124,-1.6
Rodney McGruder,3:14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,125,-9.3
