Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jrue Holiday,25:30,7,15,.467,1,3,.333,0,0,,0,4,4,4,3,0,2,1,15,+30
Khris Middleton,25:11,9,15,.600,3,7,.429,6,6,1.000,1,7,8,7,1,0,3,0,27,+27
Bobby Portis,24:41,6,13,.462,1,2,.500,0,0,,3,4,7,5,2,0,0,2,13,+14
Donte DiVincenzo,23:29,2,5,.400,1,3,.333,2,2,1.000,0,6,6,4,0,0,1,1,7,+14
Brook Lopez,22:50,6,9,.667,2,4,.500,4,4,1.000,1,7,8,0,2,2,0,3,18,+28
Thanasis Antetokounmpo,22:23,0,5,.000,0,1,.000,1,4,.250,2,4,6,3,2,1,3,2,1,+3
Pat Connaughton,21:36,5,10,.500,4,8,.500,0,0,,0,4,4,0,0,0,1,3,14,+13
Bryn Forbes,17:23,4,7,.571,2,5,.400,4,5,.800,0,1,1,0,0,0,1,1,14,+17
Jeff Teague,16:23,1,6,.167,1,2,.500,2,2,1.000,0,1,1,1,0,0,1,0,5,-3
P.J. Tucker,9:57,0,0,,0,0,,0,0,,0,3,3,1,1,0,0,0,0,-6
Jordan Nwora,8:28,3,7,.429,2,3,.667,0,0,,0,1,1,0,1,0,1,1,8,-2
Mamadi Diakite,8:21,0,2,.000,0,0,,0,0,,0,1,1,1,1,1,1,3,0,-4
Sam Merrill,7:26,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-4
Rodions Kurucs,6:22,3,4,.750,2,2,1.000,0,0,,0,1,1,0,1,0,2,2,8,-2
