Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Andrew Wiggins,35:08,5,14,.357,1,5,.200,3,3,1.000,0,3,3,1,3,0,1,2,14,+19
Kelly Oubre,34:08,4,14,.286,2,5,.400,2,2,1.000,2,8,10,1,1,0,1,2,12,+14
Stephen Curry,31:56,11,20,.550,4,10,.400,6,8,.750,0,4,4,2,0,0,1,1,32,+15
Draymond Green,31:56,3,4,.750,0,0,,0,0,,0,7,7,11,1,0,3,4,6,+15
Juan Toscano-Anderson,26:30,5,14,.357,1,2,.500,0,2,.000,5,3,8,3,1,1,1,2,11,+14
Damion Lee,22:27,4,7,.571,3,6,.500,0,0,,0,4,4,2,0,1,0,1,11,+4
Brad Wanamaker,16:04,1,3,.333,1,2,.500,0,0,,0,3,3,4,2,0,2,0,3,+8
Eric Paschall,15:59,6,7,.857,3,3,1.000,0,2,.000,2,4,6,2,0,0,0,4,15,+8
Kent Bazemore,15:03,3,6,.500,2,5,.400,2,2,1.000,1,3,4,0,0,1,0,2,10,+9
Mychal Mulder,10:49,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,1,1,1,0,+9
