Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jrue Holiday,27:12,5,12,.417,2,4,.500,0,1,.000,0,3,3,5,4,0,1,0,12,+26
Giannis Antetokounmpo,23:43,9,12,.750,1,3,.333,5,10,.500,1,13,14,7,2,1,4,2,24,+18
Donte DiVincenzo,21:52,4,7,.571,3,5,.600,0,0,,1,3,4,2,1,1,1,0,11,+16
Khris Middleton,19:57,0,6,.000,0,2,.000,4,4,1.000,0,2,2,1,0,0,0,3,4,+12
Brook Lopez,18:27,2,7,.286,1,4,.250,0,0,,1,1,2,1,0,2,0,1,5,+2
Pat Connaughton,22:47,4,8,.500,2,6,.333,1,1,1.000,2,4,6,1,0,0,0,3,11,+26
Bobby Portis,19:18,8,14,.571,1,3,.333,0,0,,6,2,8,0,0,0,0,3,17,+9
P.J. Tucker,18:10,1,4,.250,1,3,.333,0,0,,1,2,3,1,0,0,2,2,3,+10
Bryn Forbes,17:32,5,8,.625,2,4,.500,1,2,.500,1,0,1,1,0,0,2,2,13,+9
Jeff Teague,15:11,0,2,.000,0,0,,1,2,.500,0,1,1,8,1,0,2,2,1,+1
Thanasis Antetokounmpo,10:33,2,4,.500,0,0,,0,0,,3,3,6,5,0,0,0,4,4,+15
Jordan Nwora,8:33,4,6,.667,3,4,.750,2,2,1.000,0,3,3,0,1,0,2,2,13,+14
Mamadi Diakite,6:58,2,2,1.000,0,0,,0,0,,0,2,2,0,1,0,0,0,4,+14
Sam Merrill,5:55,3,3,1.000,2,2,1.000,0,0,,0,0,0,1,0,0,0,1,8,+11
Rodions Kurucs,3:52,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,1,3,2,+7
