Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,240,.554,.518,.447,.259,18.2,75.5,49.5,55.3,7.4,9.4,10.4,100.0,111.4,106.1
LAC,240,.500,.485,.454,.072,24.5,81.8,50.5,50.0,7.4,6.4,7.4,100.0,106.1,111.4
