Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,1,240,38,85,.447,12,38,.316,17,22,.773,8,40,48,21,7,5,11,11,105
LAC,0,240,40,97,.412,14,44,.318,6,7,.857,13,36,49,20,7,3,8,19,100
