Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
WAS,240,.591,.580,.170,.202,21.7,80.9,51.6,50.0,10.7,10.5,10.5,100.0,118.1,97.6
DET,240,.531,.494,.321,.274,19.1,78.3,48.4,51.4,6.8,7.7,16.1,100.0,97.6,118.1
