Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bradley Beal,34:52,13,22,.591,4,6,.667,7,8,.875,1,2,3,3,2,0,2,2,37,+25
Russell Westbrook,30:11,7,17,.412,0,0,,1,3,.333,3,11,14,11,2,0,2,5,15,+14
Deni Avdija,23:34,1,1,1.000,1,1,1.000,0,0,,0,5,5,2,2,1,1,1,3,+20
Rui Hachimura,23:00,2,7,.286,1,1,1.000,1,2,.500,0,2,2,0,1,1,1,2,6,+17
Alex Len,6:40,4,4,1.000,0,0,,0,0,,0,0,0,0,0,0,3,1,8,+5
Ish Smith,23:54,6,8,.750,2,2,1.000,2,2,1.000,0,3,3,5,0,0,1,5,16,+6
Raul Neto,23:18,2,8,.250,1,4,.250,0,0,,1,3,4,1,2,0,1,1,5,+9
Robin Lopez,22:20,7,10,.700,0,0,,1,1,1.000,1,4,5,3,0,0,1,2,15,+16
Jordan Bell,16:21,2,4,.500,0,0,,0,0,,1,2,3,0,2,0,0,1,4,+6
Daniel Gafford,16:07,4,7,.571,0,0,,0,3,.000,3,5,8,0,0,4,0,2,8,0
Garrison Mathews,8:13,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,-5
Isaac Bonga,5:44,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-8
Cassius Winston,2:53,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,0,4,0
Anthony Gill,2:53,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,0
