Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bradley Beal,34:52,.725,.682,.273,.364,3.0,5.9,4.4,12.9,2.7,0.0,7.3,33.1,139,101,12.6
Russell Westbrook,30:11,.409,.412,.000,.176,10.4,37.2,23.9,45.0,3.1,0.0,9.8,28.3,107,92,3.8
Deni Avdija,23:34,1.500,1.500,1.000,.000,0.0,21.7,11.0,8.5,4.0,3.6,50.0,3.6,138,91,6.6
Rui Hachimura,23:00,.381,.357,.143,.286,0.0,8.9,4.5,0.0,2.0,3.7,11.3,16.2,70,99,-8.2
Alex Len,6:40,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,42.9,44.1,79,108,-6.1
Ish Smith,23:54,.901,.875,.250,.250,0.0,12.8,6.5,26.5,0.0,0.0,10.1,17.4,167,105,7.1
Raul Neto,23:18,.313,.313,.500,.000,4.5,13.1,8.9,4.5,4.0,0.0,11.1,16.2,72,96,-6.7
Robin Lopez,22:20,.718,.700,.000,.100,4.7,18.3,11.6,18.4,0.0,0.0,8.7,21.5,139,104,5.1
Jordan Bell,16:21,.500,.500,.000,.000,6.4,12.5,9.5,0.0,5.7,0.0,0.0,10.3,114,92,-0.2
Daniel Gafford,16:07,.481,.571,.000,.429,19.4,31.7,25.6,0.0,0.0,20.9,0.0,21.7,111,85,2.0
Garrison Mathews,8:13,.000,.000,1.000,.000,0.0,12.4,6.3,0.0,0.0,0.0,0.0,10.2,0,105,-18.5
Isaac Bonga,5:44,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,108,-5.7
Cassius Winston,2:53,.667,.667,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,124,108,6.5
Anthony Gill,2:53,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0,107,-26.8
