Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chris Boucher,35:18,10,16,.625,6,9,.667,5,7,.714,6,6,12,2,1,1,0,4,31,+15
Gary Trent,33:00,9,25,.360,5,10,.500,0,0,,0,5,5,1,5,1,1,2,23,+16
Malachi Flynn,30:51,6,14,.429,3,5,.600,0,0,,1,6,7,5,0,0,1,1,15,+10
Khem Birch,28:58,2,9,.222,1,1,1.000,2,2,1.000,4,2,6,3,1,1,2,2,7,+12
Paul Watson,22:14,0,10,.000,0,6,.000,0,0,,1,3,4,5,0,0,1,2,0,+10
Yuta Watanabe,29:19,3,6,.500,1,2,.500,3,4,.750,1,3,4,4,0,0,1,2,10,-2
DeAndre' Bembry,20:25,0,3,.000,0,0,,2,2,1.000,1,3,4,1,0,0,4,0,2,-5
Freddie Gillespie,19:02,4,4,1.000,0,0,,2,2,1.000,2,0,2,1,0,1,0,1,10,-6
Stanley Johnson,13:49,3,9,.333,1,5,.200,5,5,1.000,0,3,3,1,2,0,3,1,12,-11
Rodney Hood,7:04,0,0,,0,0,,2,2,1.000,0,0,0,0,0,1,0,0,2,-9
