Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,28:19,3,11,.273,2,4,.500,2,2,1.000,0,3,3,8,1,1,4,1,10,-8
Jonas Valančiūnas,24:34,8,13,.615,1,2,.500,2,2,1.000,1,5,6,1,0,1,1,3,19,-12
Grayson Allen,21:56,3,7,.429,1,3,.333,0,0,,0,2,2,2,0,0,0,1,7,-6
Dillon Brooks,21:30,6,10,.600,1,4,.250,5,5,1.000,0,2,2,1,1,0,2,5,18,-22
Kyle Anderson,20:37,1,5,.200,0,1,.000,4,6,.667,0,4,4,3,3,0,1,0,6,-9
Jaren Jackson,24:24,4,15,.267,2,10,.200,3,4,.750,1,4,5,2,0,2,0,5,13,-13
De'Anthony Melton,22:18,2,4,.500,0,2,.000,2,2,1.000,0,3,3,3,1,0,1,1,6,-12
Desmond Bane,19:16,3,9,.333,2,4,.500,0,0,,2,0,2,0,0,0,0,3,8,-14
Brandon Clarke,19:10,3,7,.429,0,1,.000,2,2,1.000,4,6,10,0,1,0,0,0,8,-9
Justise Winslow,15:56,1,3,.333,0,0,,3,4,.750,0,3,3,3,0,2,1,1,5,-24
Xavier Tillman,5:30,2,2,1.000,0,0,,1,1,1.000,0,1,1,0,0,0,1,0,5,+6
Tyus Jones,5:30,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,+6
Killian Tillie,5:30,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,1,2,+6
John Konchar,5:30,0,0,,0,0,,0,0,,0,3,3,1,0,0,0,0,0,+6
