Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MEM,240,.539,.472,.364,.341,16.7,76.6,46.3,70.3,6.9,11.5,9.8,100.0,107.2,127.9
POR,240,.623,.571,.435,.304,23.4,83.3,53.7,51.1,6.9,10.7,8.7,100.0,127.9,107.2
