Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,34:30,4,15,.267,3,6,.500,10,13,.769,1,7,8,3,0,2,3,1,21,+14
Wayne Ellington,32:45,6,11,.545,6,10,.600,0,0,,0,3,3,0,1,0,1,2,18,+16
Blake Griffin,28:41,2,8,.250,2,4,.500,1,2,.500,1,9,10,3,0,0,3,2,7,-14
Delon Wright,28:27,8,14,.571,2,3,.667,0,0,,2,4,6,2,3,0,1,1,18,+10
Mason Plumlee,20:30,1,3,.333,0,0,,4,8,.500,4,5,9,4,0,1,3,6,6,0
Josh Jackson,30:43,3,8,.375,1,3,.333,5,9,.556,1,2,3,2,1,3,4,6,12,0
Isaiah Stewart,22:51,3,5,.600,0,0,,1,1,1.000,4,6,10,0,0,2,2,1,7,+3
Derrick Rose,19:33,3,11,.273,1,2,.500,2,2,1.000,1,4,5,3,0,0,1,1,9,-11
Saddiq Bey,15:15,0,3,.000,0,3,.000,2,2,1.000,0,0,0,0,0,0,1,0,2,-17
Sekou Doumbouya,6:42,1,4,.250,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,-6
Sviatoslav Mykhailiuk,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
