Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DET,1,240,31,82,.378,15,32,.469,25,37,.676,14,41,55,17,5,8,19,21,102
HOU,0,240,37,95,.389,14,41,.341,15,20,.750,14,37,51,24,7,11,14,28,103
