Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,0,240,41,89,.461,17,41,.415,22,32,.688,13,25,38,27,11,1,20,23,121
GSW,1,240,48,79,.608,11,24,.458,23,25,.920,4,33,37,38,10,3,23,19,130
