Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Derrick White,37:33,.652,.625,.500,.125,2.7,10.9,6.8,9.5,2.4,2.0,5.6,19.7,125,100,5.7
DeMar DeRozan,37:06,.609,.476,.143,.571,5.5,13.8,9.6,43.0,1.2,0.0,16.0,34.9,116,105,5.5
Jakob Poeltl,36:41,.508,.429,.000,.286,5.6,13.9,9.7,11.9,1.2,10.1,11.3,10.0,113,97,2.9
Dejounte Murray,35:14,.396,.346,.231,.154,5.8,14.5,10.1,21.6,3.8,0.0,6.7,17.5,97,99,1.3
Keldon Johnson,34:09,.509,.500,.583,.333,3.0,23.9,13.5,9.4,0.0,0.0,6.8,17.9,102,104,-2.5
Patty Mills,20:06,.500,.500,.800,.000,0.0,15.2,7.6,14.8,4.5,0.0,16.7,12.3,93,98,1.8
Lonnie Walker,14:05,.286,.286,.571,.000,0.0,7.3,3.6,0.0,0.0,0.0,36.4,32.3,35,108,-26.2
Drew Eubanks,11:18,.806,1.000,.000,9.000,9.0,27.1,18.1,0.0,0.0,13.1,37.7,29.1,104,92,-2.0
Devin Vassell,5:53,.750,.750,1.000,.000,0.0,17.4,8.7,0.0,0.0,0.0,0.0,14.1,138,103,0.1
Luka Šamanić,5:46,1.042,1.000,.000,1.000,0.0,35.4,17.7,0.0,0.0,0.0,0.0,10.3,220,99,2.4
Keita Bates-Diop,2:09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-5.3
