Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,1,240,39,83,.470,17,46,.370,21,23,.913,9,30,39,19,5,8,11,16,116
NYK,0,240,39,86,.453,12,29,.414,23,25,.920,13,34,47,20,9,0,12,20,113
