Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bam Adebayo,37:29,9,17,.529,0,0,,2,3,.667,7,10,17,4,1,2,1,0,20,+10
Jimmy Butler,34:00,10,15,.667,0,3,.000,7,8,.875,1,4,5,6,0,1,1,2,27,+6
Duncan Robinson,32:00,4,10,.400,4,9,.444,2,2,1.000,0,2,2,1,1,0,2,3,14,+26
Goran Dragić,24:18,2,6,.333,0,2,.000,0,0,,0,5,5,2,0,0,4,3,4,+3
Trevor Ariza,23:35,1,7,.143,0,3,.000,0,0,,1,3,4,1,1,0,0,0,2,+15
Tyler Herro,34:16,6,16,.375,4,9,.444,2,2,1.000,0,3,3,4,1,0,1,1,18,-5
Andre Iguodala,24:47,2,8,.250,1,6,.167,1,2,.500,0,4,4,3,2,1,1,1,6,-5
Gabe Vincent,14:00,2,4,.500,1,2,.500,0,0,,2,1,3,0,1,0,0,1,5,+4
Precious Achiuwa,10:31,1,3,.333,0,0,,0,0,,1,2,3,1,0,1,1,5,2,0
Nemanja Bjelica,5:02,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,2,0,-4
