Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,34:15,.755,.737,.526,.105,3.0,18.4,9.9,16.4,0.0,4.8,23.2,32.9,108,119,6.6
Lauri Markkanen,31:06,.699,.708,.500,.167,3.3,20.3,10.9,5.1,0.0,0.0,7.2,19.4,125,123,0.3
Coby White,23:59,.417,.417,.500,.000,0.0,10.5,4.7,5.4,0.0,0.0,25.0,14.5,66,124,-14.5
Daniel Gafford,10:42,.000,.000,.000,1.000,28.6,0.0,15.8,10.9,0.0,7.7,25.8,15.8,60,119,-12.9
Patrick Williams,10:02,.250,.250,.500,.000,0.0,0.0,0.0,13.2,4.8,0.0,33.3,26.0,43,114,-19.3
Thaddeus Young,31:17,.673,.727,.091,.182,13.1,20.2,16.2,48.1,1.5,2.6,14.4,19.3,140,117,10.7
Garrett Temple,26:03,.444,.444,.111,.000,0.0,24.2,10.8,11.0,3.7,3.2,10.0,16.7,88,111,-2.0
Denzel Valentine,25:40,.400,.400,.600,.000,0.0,14.8,6.6,5.3,0.0,0.0,9.1,18.6,76,124,-10.2
Tomáš Satoranský,24:01,.214,.214,.429,.000,0.0,10.5,4.7,30.7,0.0,0.0,22.2,16.3,72,124,-12.7
Otto Porter,22:55,.732,.750,.875,.250,0.0,27.6,12.3,19.3,0.0,7.2,0.0,16.8,148,115,12.5
