Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CLE,1,240,45,88,.511,16,36,.444,15,19,.789,9,32,41,27,8,1,10,19,121
CHI,0,240,39,79,.494,13,37,.351,14,18,.778,7,34,41,27,6,4,19,24,105
