Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Collin Sexton,31:21,11,17,.647,3,5,.600,5,6,.833,2,1,3,7,1,0,2,3,30,+11
Darius Garland,29:27,8,13,.615,4,4,1.000,5,5,1.000,0,2,2,4,2,0,3,2,25,+18
Jarrett Allen,28:48,4,6,.667,0,0,,0,0,,1,8,9,0,0,1,0,3,8,+12
Isaac Okoro,27:40,4,9,.444,0,1,.000,0,0,,1,0,1,1,1,0,1,2,8,+19
Kevin Love,25:42,5,12,.417,4,10,.400,1,2,.500,1,8,9,4,0,0,3,0,15,+6
Larry Nance,21:49,4,7,.571,2,5,.400,0,2,.000,0,4,4,1,1,0,1,1,10,+11
Taurean Prince,21:22,3,7,.429,2,5,.400,0,0,,0,3,3,3,1,0,0,3,8,-7
Matthew Dellavedova,18:27,1,5,.200,1,3,.333,0,0,,0,0,0,6,0,0,0,2,3,0
Isaiah Hartenstein,16:13,4,6,.667,0,0,,2,2,1.000,3,3,6,1,0,0,0,2,10,+8
Dean Wade,10:26,0,3,.000,0,2,.000,0,0,,0,2,2,0,2,0,0,0,0,+10
Lamar Stevens,2:59,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,1,2,-4
Mfiondu Kabengele,2:53,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,-2
Brodric Thomas,2:53,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
