Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
POR,0,240,40,92,.435,20,43,.465,23,30,.767,8,43,51,23,11,3,10,27,123
GSW,1,240,31,79,.392,7,35,.200,29,33,.879,3,41,44,19,4,9,15,28,98
