Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Robert Covington,36:29,2,8,.250,2,7,.286,2,2,1.000,0,11,11,2,1,1,1,0,8,+29
Damian Lillard,35:23,11,21,.524,6,10,.600,6,6,1.000,0,4,4,8,1,0,1,3,34,+33
CJ McCollum,33:34,11,21,.524,4,11,.364,2,3,.667,0,1,1,4,3,0,0,2,28,+30
Derrick Jones,32:47,3,7,.429,1,2,.500,1,2,.500,4,4,8,3,5,0,0,4,8,+32
Jusuf Nurkić,17:35,3,8,.375,1,1,1.000,1,4,.250,2,6,8,2,1,0,1,5,8,+29
Carmelo Anthony,23:50,5,9,.556,3,4,.750,5,5,1.000,0,5,5,1,0,1,2,3,18,+6
Anfernee Simons,22:07,3,12,.250,3,8,.375,2,2,1.000,0,6,6,0,0,0,0,5,11,-10
Harry Giles,13:49,1,3,.333,0,0,,1,2,.500,1,4,5,2,0,1,2,3,3,+3
Enes Kanter,11:06,1,2,.500,0,0,,3,4,.750,1,1,2,0,0,0,2,2,5,-7
Rodney Hood,5:22,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-10
CJ Elleby,3:59,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-5
Keljin Blevins,3:59,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-5
