Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Robert Covington,36:29,.450,.375,.875,.250,0.0,31.5,15.2,7.0,1.3,3.0,10.1,11.3,92,94,-2.1
Damian Lillard,35:23,.719,.667,.476,.286,0.0,11.8,5.7,43.3,1.3,0.0,4.1,29.0,148,98,13.2
CJ McCollum,33:34,.627,.619,.524,.143,0.0,3.1,1.5,23.6,4.1,0.0,0.0,27.7,130,92,8.9
Derrick Jones,32:47,.508,.500,.286,.286,12.0,12.7,12.3,12.3,7.0,0.0,0.0,10.0,138,85,5.8
Jusuf Nurkić,17:35,.410,.438,.125,.500,11.1,35.6,23.0,17.2,2.6,0.0,9.3,25.5,94,92,-6.8
Carmelo Anthony,23:50,.804,.722,.444,.556,0.0,21.9,10.6,6.7,0.0,4.6,15.2,23.1,133,96,4.2
Anfernee Simons,22:07,.427,.375,.667,.167,0.0,28.3,13.7,0.0,0.0,0.0,0.0,24.3,87,99,-11.3
Harry Giles,13:49,.387,.333,.000,.667,7.1,30.2,18.3,19.0,0.0,7.9,34.0,17.7,79,92,-9.0
Enes Kanter,11:06,.665,.500,.000,2.000,8.8,9.4,9.1,0.0,0.0,0.0,34.7,21.6,96,101,-14.0
Rodney Hood,5:22,,,,,0.0,19.4,9.4,0.0,0.0,0.0,,0.0,0,100,-7.2
CJ Elleby,3:59,,,,,0.0,0.0,0.0,30.1,0.0,0.0,,0.0,250,102,1.0
Keljin Blevins,3:59,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,20.9,0,102,-29.4
