Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Deandre Ayton,32:57,4,11,.364,0,1,.000,0,0,,5,8,13,1,0,1,5,4,8,+23
Mikal Bridges,31:31,2,5,.400,0,3,.000,2,2,1.000,4,5,9,4,0,2,0,1,6,+4
Devin Booker,30:31,8,14,.571,3,7,.429,4,6,.667,0,2,2,2,2,0,4,5,23,+7
Chris Paul,29:30,7,14,.500,3,7,.429,3,3,1.000,0,7,7,9,1,0,2,3,20,+20
Frank Kaminsky,21:49,5,7,.714,3,4,.750,2,2,1.000,0,5,5,1,0,0,2,2,15,0
E'Twaun Moore,20:53,5,12,.417,1,3,.333,0,0,,0,1,1,3,3,0,3,5,11,+11
Cameron Johnson,20:12,6,10,.600,1,3,.333,1,1,1.000,1,5,6,3,1,0,2,0,14,+22
Abdel Nader,16:34,3,5,.600,0,2,.000,1,2,.500,0,1,1,2,0,0,1,1,7,+20
Langston Galloway,15:06,2,3,.667,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,5,-4
Damian Jones,15:03,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,2,5,0,-6
Jalen Smith,2:57,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-6
Jevon Carter,2:57,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-6
