Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,38:41,12,22,.545,3,10,.300,4,4,1.000,0,8,8,3,3,0,4,4,31,+13
Javonte Green,33:23,4,5,.800,0,1,.000,0,1,.000,1,1,2,2,0,0,0,3,8,-1
Kemba Walker,32:50,7,17,.412,3,7,.429,4,5,.800,0,5,5,8,2,0,3,1,21,+4
Daniel Theis,32:09,8,11,.727,1,3,.333,3,6,.500,3,6,9,3,1,0,2,3,20,+5
Tristan Thompson,18:39,1,9,.111,0,0,,3,4,.750,6,7,13,3,0,0,2,1,5,+8
Jeff Teague,21:32,2,5,.400,0,2,.000,2,2,1.000,0,0,0,1,0,0,2,2,6,-3
Payton Pritchard,20:39,3,9,.333,1,2,.500,0,0,,0,5,5,2,0,0,1,2,7,-9
Semi Ojeleye,18:38,1,5,.200,1,4,.250,1,2,.500,1,0,1,1,0,0,1,2,4,+1
Robert Williams,17:32,3,5,.600,0,0,,0,0,,2,4,6,2,1,0,2,4,6,-7
Grant Williams,5:57,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,3,3,-6
